latitude,longitude,pressure,wind_speed,strom_speed,temp_0m_yes,temp_10m_yes,temp_20m_yes,temp_30m_yes,temp_40m_yes,temp_50m_yes,temp_60m_yes,temp_70m_yes,temp_80m_yes,temp_90m_yes,temp_100m_yes,temp_0m_tod,temp_10m_tod,temp_20m_tod,temp_30m_tod,temp_40m_tod,temp_50m_tod,temp_60m_tod,temp_70m_tod,temp_80m_tod,temp_90m_tod,temp_100m_tod,temp_0m_tom
32.5,121.6,1004.0,19.0,17,27.387001037597656,27.14699935913086,27.14699935913086,27.14699935913086,27.14699935913086,27.14699935913086,27.14699935913086,27.14699935913086,27.14699935913086,27.14699935913086,27.14699935913086,26.875999450683594,26.878999710083008,26.878999710083008,26.878999710083008,26.878999710083008,26.878999710083008,26.878999710083008,26.878999710083008,26.878999710083008,26.878999710083008,26.878999710083008,26.711999893188477
32.9,122.4,1004.0,21.0,17,26.47599983215332,25.371000289916992,22.727001190185547,22.727001190185547,22.727001190185547,22.727001190185547,22.727001190185547,22.727001190185547,22.727001190185547,22.727001190185547,22.727001190185547,24.882999420166016,24.66900062561035,23.519001007080078,23.519001007080078,23.519001007080078,23.519001007080078,23.519001007080078,23.519001007080078,23.519001007080078,23.519001007080078,23.519001007080078,24.709999084472656
33.3,123.4,1004.0,23.0,23,26.520999908447266,26.128000259399414,21.395999908447266,15.975000381469727,13.600000381469727,12.923999786376953,12.923999786376953,12.923999786376953,12.923999786376953,12.923999786376953,12.923999786376953,25.131999969482422,25.088001251220703,21.158000946044922,15.062000274658203,13.143999099731445,12.727999687194824,12.727999687194824,12.727999687194824,12.727999687194824,12.727999687194824,12.727999687194824,24.65399932861328
33.8,124.9,1004.5,23.0,29,25.64299964904785,25.623001098632812,24.760000228881836,19.506000518798828,16.704999923706055,15.402000427246094,14.836999893188477,14.233999252319336,14.137999534606934,14.137999534606934,14.137999534606934,25.12700080871582,25.155000686645508,23.674999237060547,18.5310001373291,16.39099884033203,15.218999862670898,14.673999786376953,14.10099983215332,13.850000381469727,13.850000381469727,13.850000381469727,25.05500030517578
32.4,123.1,1005.0,19.0,23,24.333999633789062,24.034000396728516,24.024999618530273,24.024999618530273,24.024999618530273,24.024999618530273,24.024999618530273,24.024999618530273,24.024999618530273,24.024999618530273,24.024999618530273,23.981000900268555,23.861000061035156,23.46000099182129,23.46000099182129,23.46000099182129,23.46000099182129,23.46000099182129,23.46000099182129,23.46000099182129,23.46000099182129,23.46000099182129,25.82400131225586
31.450000000000003,122.85,993.0,40.25,9,25.66200065612793,25.66200065612793,25.628000259399414,24.631000518798828,24.631000518798828,24.631000518798828,24.631000518798828,24.631000518798828,24.631000518798828,24.631000518798828,24.631000518798828,25.35099983215332,25.357999801635742,25.347999572753906,25.336999893188477,25.336999893188477,25.336999893188477,25.336999893188477,25.336999893188477,25.336999893188477,25.336999893188477,25.336999893188477,25.117000579833984
31.750000000000004,122.5,993.3333333333334,39.5,9,26.420000076293945,26.43199920654297,26.43400001525879,26.43400001525879,26.43400001525879,26.43400001525879,26.43400001525879,26.43400001525879,26.43400001525879,26.43400001525879,26.43400001525879,26.208999633789062,26.21500015258789,26.21500015258789,26.21500015258789,26.21500015258789,26.21500015258789,26.21500015258789,26.21500015258789,26.21500015258789,26.21500015258789,26.21500015258789,26.132999420166016
32.1,122.2,995.6666666666666,37.0,9,26.2810001373291,26.2760009765625,26.2760009765625,26.2760009765625,26.2760009765625,26.2760009765625,26.2760009765625,26.2760009765625,26.2760009765625,26.2760009765625,26.2760009765625,26.281999588012695,26.277999877929688,26.277999877929688,26.277999877929688,26.277999877929688,26.277999877929688,26.277999877929688,26.277999877929688,26.277999877929688,26.277999877929688,26.277999877929688,26.243999481201172
32.525,121.975,998.0,33.5,10,25.86400032043457,25.863000869750977,25.863000869750977,25.863000869750977,25.863000869750977,25.863000869750977,25.863000869750977,25.863000869750977,25.863000869750977,25.863000869750977,25.863000869750977,25.89699935913086,25.888999938964844,25.888999938964844,25.888999938964844,25.888999938964844,25.888999938964844,25.888999938964844,25.888999938964844,25.888999938964844,25.888999938964844,25.888999938964844,25.82699966430664
33.06666666666667,122.06666666666666,997.5,34.0,11,25.7189998626709,25.659000396728516,25.659000396728516,25.659000396728516,25.659000396728516,25.659000396728516,25.659000396728516,25.659000396728516,25.659000396728516,25.659000396728516,25.659000396728516,25.84600067138672,25.694000244140625,25.694000244140625,25.694000244140625,25.694000244140625,25.694000244140625,25.694000244140625,25.694000244140625,25.694000244140625,25.694000244140625,25.694000244140625,25.427000045776367
33.6,122.3,998.0,33.0,11,25.766000747680664,25.645999908447266,25.606000900268555,25.606000900268555,25.606000900268555,25.606000900268555,25.606000900268555,25.606000900268555,25.606000900268555,25.606000900268555,25.606000900268555,25.59200096130371,25.43600082397461,25.44300079345703,25.44300079345703,25.44300079345703,25.44300079345703,25.44300079345703,25.44300079345703,25.44300079345703,25.44300079345703,25.44300079345703,25.113000869750977
34.06666666666667,122.59999999999998,998.5,33.0,10,25.47599983215332,25.44099998474121,25.256999969482422,19.642000198364258,18.409000396728516,18.211999893188477,18.211999893188477,18.211999893188477,18.211999893188477,18.211999893188477,18.211999893188477,24.920000076293945,24.68000030517578,24.57900047302246,19.69300079345703,18.7239990234375,18.55699920654297,18.55699920654297,18.55699920654297,18.55699920654297,18.55699920654297,18.55699920654297,23.316999435424805
34.333333333333336,123.03333333333336,999.0,33.0,11,24.86199951171875,24.884000778198242,24.720001220703125,19.610000610351562,15.093999862670898,13.13599967956543,12.569000244140625,12.569000244140625,12.569000244140625,12.569000244140625,12.569000244140625,24.72800064086914,24.736000061035156,24.586000442504883,19.826000213623047,15.208999633789062,13.20199966430664,12.631999969482422,12.631999969482422,12.631999969482422,12.631999969482422,12.631999969482422,23.944000244140625
34.5,123.73333333333332,999.5,29.5,11,24.548999786376953,24.558000564575195,24.503000259399414,18.827999114990234,13.93899917602539,11.57599925994873,11.262999534606934,11.320999145507812,11.320999145507812,11.320999145507812,11.320999145507812,24.220001220703125,24.222000122070312,24.187999725341797,19.094999313354492,13.972000122070312,11.570999145507812,11.255999565124512,11.320999145507812,11.320999145507812,11.320999145507812,11.320999145507812,23.746999740600586
34.56666666666666,124.4,1000.0,27.0,8,25.270999908447266,25.27400016784668,25.232999801635742,19.784000396728516,14.312999725341797,11.968999862670898,11.217999458312988,11.292999267578125,11.544999122619629,11.544999122619629,11.544999122619629,24.695999145507812,24.69900131225586,24.687000274658203,20.440000534057617,14.461999893188477,11.845999717712402,10.92199993133545,10.970999717712402,11.22599983215332,11.22599983215332,11.22599983215332,24.225000381469727
